Geo Point;Geo Shape;Nom Res;Id Ligne;REMARQUES;Nom Exploi;SENS;Date Maj;Nom Aot;Acces Pmr;Nom Court;Nom Ligne;LONGUEUR;GENRE
43.3169320623,5.37885343531;"{""type"": ""MultiLineString"", ""coordinates"": [[[5.373169124584427, 43.31452947543277], [5.375300678132301, 43.31309552525736], [5.376035049214788, 43.31256830228484], [5.376207359929814, 43.31246329974136], [5.376523859436581, 43.31226162987439], [5.377376126181338, 43.31168198445347], [5.378006733371827, 43.31125694054775], [5.379601304024249, 43.309796680050766], [5.379583434922795, 43.309750780636506], [5.379571683739129, 43.30972364449387], [5.379536030188375, 43.3096848465008], [5.379488748632165, 43.3096473020871], [5.378885405722595, 43.30930384579738], [5.378419571559314, 43.30903902898809], [5.377535433160213, 43.30852611061634], [5.376611565325645, 43.30799625533197], [5.376370208051355, 43.307863606099254], [5.375877173552405, 43.3075985593311], [5.374278850372549, 43.30641945274927], [5.374200907730909, 43.3063903221866], [5.374061431541759, 43.30637514624754], [5.3737147171210164, 43.3064403461207], [5.373396491982541, 43.30650477495971], [5.373259416026762, 43.30648573852544], [5.373147896765514, 43.30645939312322], [5.3724387238560585, 43.30625223730972]], [[5.372358777509791, 43.306081141271015], [5.372358827049237, 43.306082085738346]], [[5.372441397154076, 43.30625405414428], [5.372386995517054, 43.30622902016695], [5.372352047102161, 43.30617884112694], [5.372348646252116, 43.306137274203024], [5.372358827049237, 43.306082085738346]], [[5.373063002583005, 43.31525182309405], [5.373046189768926, 43.31515003445173], [5.373025149385839, 43.31504173409725], [5.373007998121493, 43.314958889753726], [5.372994553326343, 43.31487214946592]], [[5.373169124584427, 43.31452947543277], [5.373096470593336, 43.314579709507186], [5.372737501226922, 43.31476262210834], [5.372680046509014, 43.314805827924964], [5.372662239791469, 43.3148640581906], [5.37267086471803, 43.314906424856304], [5.372729548398765, 43.314964497718655], [5.372851708459844, 43.31504735079423], [5.372926025737145, 43.31510688701694], [5.372986911936506, 43.31515731338336], [5.373023882611849, 43.315196076746574], [5.373060105636148, 43.31524621992498]], [[5.373169124584427, 43.31452947543277], [5.373151673204593, 43.31454320537864], [5.373077226191176, 43.3146095867895], [5.373022114961421, 43.31469910048087], [5.372990836588263, 43.314772841098204], [5.372998532798775, 43.314873929843046]], [[5.373246443679991, 43.314468697643676], [5.373169124584427, 43.31452947543277]], [[5.373172679565106, 43.30466566587335], [5.373146208116559, 43.30473171450178], [5.373138998472238, 43.304794377657004], [5.373160998112827, 43.304870474413036]], [[5.373181174546726, 43.3046540781784], [5.3730784950869275, 43.30475152563822], [5.372987734470485, 43.30480224850358], [5.372862207821954, 43.304832135365984], [5.372773987929312, 43.304856285398806], [5.372694718129179, 43.304903866972396], [5.3726480529815515, 43.304955301757076], [5.372624216502083, 43.30502221336991], [5.372622700646175, 43.30509514841526], [5.372652996371134, 43.30515587075118], [5.372701397953488, 43.30521609552386], [5.37274900254361, 43.30528581912489], [5.372756465478613, 43.30535662043685], [5.372723646187004, 43.30545122163308], [5.372358827049237, 43.306082085738346]], [[5.373724887110884, 43.316907770739526], [5.373597242842292, 43.31687049924509], [5.373481542085652, 43.31681303084704], [5.373406267118364, 43.316734586871206], [5.373361206305109, 43.31663829057956], [5.373265348648753, 43.31620349809309], [5.37313251344024, 43.31552449682945], [5.373061610005861, 43.31524997034604]], [[5.373209742165008, 43.305579193526796], [5.373153247374134, 43.30541030653846], [5.373142478133671, 43.30532539211073], [5.373160905380228, 43.30525389354767], [5.373197971824681, 43.3051923047369], [5.373236880767092, 43.30511552203335], [5.373254436283984, 43.30505256936152], [5.3732378698564585, 43.304981058941955], [5.373206565735997, 43.30492604900931], [5.373166121868828, 43.30486939419255]], [[5.374239207445114, 43.30640442884275], [5.373923235282898, 43.30618006243903], [5.373412509195443, 43.30579525280625], [5.373299792065586, 43.3057197122884], [5.373255467457942, 43.30566315707249], [5.37321477884099, 43.3055762151139]], [[5.374115759240159, 43.30293429707872], [5.374042660791456, 43.30307828183089], [5.373363958412565, 43.304320649755724], [5.373174258494526, 43.30467131474071]], [[5.374115759240159, 43.30293429707872], [5.374114515608551, 43.3029352777438]], [[5.374076887888703, 43.301497310967044], [5.3740353097166125, 43.301470018134204], [5.3740159151059395, 43.30144498728113], [5.374003213071045, 43.301398942466356], [5.374010470616732, 43.30133721473254], [5.374062900705652, 43.301194736170075]], [[5.374268655333632, 43.29972559122857], [5.374262862420908, 43.29971343945557]], [[5.374062900705652, 43.301194736170075], [5.3738792295574385, 43.301382396207764], [5.373881669713135, 43.30145618461605], [5.3739411625930344, 43.30150474845142], [5.374050439839635, 43.30158985160946], [5.37419348262651, 43.301727049010566], [5.374300084028387, 43.30183589095745], [5.374381032140237, 43.301950152956906], [5.374412316527142, 43.30226172001441], [5.374401809108577, 43.302361408520596], [5.37436329690716, 43.302471312169104], [5.374281320561967, 43.30261931986932], [5.374175810460558, 43.30281434142355], [5.374115759240159, 43.30293429707872]], [[5.374268655333632, 43.29972559122857], [5.37431458776413, 43.300018777469134], [5.374408241468522, 43.30033340011983], [5.374427694732031, 43.30038493993026], [5.374369528250909, 43.30067051826139]], [[5.374062900705652, 43.301194736170075], [5.374207921065127, 43.30093521954299], [5.374444248472704, 43.30055869144381], [5.374481819523713, 43.300404314601465], [5.374451707628808, 43.30016749916856], [5.374268655333632, 43.29972559122857]], [[5.374115759240159, 43.30293429707872], [5.374340191741129, 43.30268116073899], [5.374640036032513, 43.30256136640791], [5.374520777141021, 43.30222756174955], [5.37442821784228, 43.30188356028353], [5.374431570931381, 43.3016164960979], [5.374199835467341, 43.301545116605894], [5.374086275019637, 43.301503678100715], [5.374044808637012, 43.30147828294249]], [[5.375594746608892, 43.29662442110657], [5.375473368326849, 43.2966333687258], [5.37511371399376, 43.296518110110476], [5.374857378756823, 43.29654962602241], [5.374807233454178, 43.29655761465606], [5.374759909429355, 43.2965702444469], [5.374712883150707, 43.296588550011094], [5.374666043151321, 43.29661064267614], [5.374625916610507, 43.29663728562705], [5.374593598322314, 43.296664664802876], [5.374350028442576, 43.296923058204506], [5.374247881122299, 43.29705645216416], [5.374188322569326, 43.29716029693563], [5.374129293841872, 43.29730010487687], [5.374092002500643, 43.2975112782728], [5.37410565291972, 43.29906445272523], [5.374174960032147, 43.2993588943674], [5.374255584351227, 43.29964641638149], [5.374268655333632, 43.29972559122857]], [[5.375594746608892, 43.29662442110657], [5.375578060233417, 43.29662770782795]], [[5.375730726734967, 43.296442768253264], [5.3756808093625015, 43.296532165309195], [5.375672127125892, 43.29656553088503], [5.375643512310075, 43.29661458814634], [5.375594746608892, 43.29662442110657]], [[5.377536808583966, 43.31701233234891], [5.376907136558145, 43.31694412060635], [5.374246694407886, 43.316586034777515], [5.374181331797096, 43.316601042333055], [5.374129773546804, 43.316632733772195], [5.374002809784952, 43.31681413118297], [5.373971761558001, 43.31684147426141], [5.373935080203517, 43.31685950767366], [5.373890711999002, 43.31687963870531], [5.373839491324921, 43.31689237670735], [5.373788183810027, 43.316903225493085], [5.37372618060717, 43.31690773454538]], [[5.375730776319355, 43.29644371271876], [5.375761987293242, 43.29642015655379], [5.3758139592438035, 43.29642253865235], [5.376074683740904, 43.296503551805955], [5.376337858592101, 43.29658165825466], [5.3765838514609054, 43.29665359731153], [5.376729955453894, 43.2966979409198], [5.3769762096049, 43.29677460118828], [5.377209086565743, 43.29684310508255], [5.377288076001273, 43.296867483738076], [5.377330123932179, 43.29690422053577], [5.377344021407601, 43.29694833980349], [5.377334717224121, 43.29699497376698], [5.377300484447116, 43.29703566720991], [5.377221702167003, 43.2970671412966], [5.377129332400966, 43.2970601625657], [5.377027950402119, 43.29702881729219], [5.376762000485251, 43.296947006788784], [5.376634396631252, 43.29690973875177], [5.376340733809235, 43.29681825418588], [5.37623043764774, 43.29678999542002], [5.375839460461306, 43.296670832926324], [5.375775378825042, 43.296659313630514], [5.375616717059451, 43.296622887188924], [5.375594746608892, 43.29662442110657]], [[5.378532573233266, 43.332771812885504], [5.377779207667724, 43.332697454310484], [5.377746504218742, 43.33299939146395], [5.377977124056367, 43.333404987436936], [5.378290507437316, 43.3340109547156], [5.379053840255168, 43.33387201810915], [5.378852287283323, 43.33345144023414], [5.378535580227988, 43.33283136178621], [5.378532573233266, 43.332771812885504]], [[5.379168869481735, 43.318825739833294], [5.379130577207574, 43.3187093752462], [5.379037071829977, 43.31860397110296], [5.378719487979291, 43.31837492270371], [5.378427600685264, 43.31819250874175], [5.378283847248045, 43.31809319601464], [5.378071004670012, 43.317935158534944], [5.377883046182332, 43.317679893505435], [5.3776534895106884, 43.31734527073717], [5.377472736333689, 43.317078435237356], [5.377383078142232, 43.31699755012451]], [[5.379787360502822, 43.31844172550265], [5.379754460806305, 43.31845775408846], [5.379705591081293, 43.31846569964268], [5.3796354278894825, 43.31846286480126], [5.379577827307947, 43.31845211106952], [5.379521732831329, 43.3184195518071], [5.3788331962763465, 43.31790607556027], [5.378031131785157, 43.317300993357996], [5.377689492465628, 43.31705744676062], [5.377627006733431, 43.3170269392111], [5.377531485354993, 43.31700963490653]], [[5.372358827049237, 43.306082085738346], [5.372356476251316, 43.306086889688196]], [[5.382835309033486, 43.33256097565089], [5.38280816250736, 43.33253710006063], [5.382765003745828, 43.33250417915295], [5.382659627020171, 43.33242087364124], [5.382416540602606, 43.3322305320756], [5.382346124301273, 43.33219740249698], [5.382267459902543, 43.33218059257921], [5.382018714567866, 43.33198092343763], [5.381981453819608, 43.33193648669953], [5.381675471989845, 43.331323718467765], [5.381631730200083, 43.331253889460044], [5.381472739092225, 43.33095712718452], [5.381446651435481, 43.33092849240524], [5.381391352275195, 43.330911990727834], [5.381325503894194, 43.330917566260496], [5.381159096246599, 43.33096086696323], [5.380453840073854, 43.33114463664352], [5.380307884760698, 43.331156150073895], [5.380334541418685, 43.33129837858438], [5.380570897935455, 43.33158643404301], [5.380812704792163, 43.33190556706042], [5.381086798527359, 43.33224750373128], [5.381121383537854, 43.33231567998119], [5.380707517699808, 43.33249157906482], [5.379754272493587, 43.332875174678634], [5.379676713054883, 43.332905660269105], [5.379568690230198, 43.332821480193275], [5.379479726579729, 43.33275477319845], [5.379355875083261, 43.33276758463831], [5.37908710810402, 43.33281270506086], [5.378980811444832, 43.332813683147066], [5.378532573233266, 43.332771812885504]], [[5.382518688409882, 43.32457268205235], [5.382381343555831, 43.32442112764299], [5.382127268363391, 43.324090019645], [5.381927679766674, 43.32378489370146]], [[5.382564248654041, 43.32296394510258], [5.381982312477435, 43.32355809729694], [5.381931374236689, 43.32360207984773], [5.381897278550492, 43.323645608110944], [5.381891655638891, 43.3237139116139], [5.381923798493429, 43.323784993568346]], [[5.382666432108278, 43.31978592230548], [5.382584723060367, 43.31970860138794], [5.382524732897087, 43.3197272644378], [5.380713825674935, 43.320401945882644], [5.3806232854602865, 43.32043185964649], [5.380556427976988, 43.32044312930935], [5.380507469814225, 43.320423612189856], [5.380490778754899, 43.320375787963265], [5.380445013087499, 43.320035260961134], [5.380403595482067, 43.319934135815586], [5.380268233632466, 43.319719098092385], [5.380174625349468, 43.319611805959035], [5.38005921208172, 43.31953445524188], [5.379451838030564, 43.31913902753897], [5.379324188121061, 43.319050650839124], [5.37922238502747, 43.31896062186658], [5.37916174287508, 43.318812679836]], [[5.382883680745268, 43.325045644269125], [5.382900472922742, 43.32499311571337], [5.382932279785964, 43.32492977968], [5.382975866733903, 43.32486895958444], [5.3829845110136745, 43.32480908385376], [5.382982644038579, 43.32477220324178], [5.38296504195074, 43.32473198063786], [5.382941929039899, 43.324710829574535], [5.382909984493186, 43.324694655438506], [5.382857240932903, 43.32467714615679], [5.382799770663126, 43.324669227715795], [5.382739824852679, 43.32466327050702], [5.382693015207233, 43.324660746146556], [5.382650808249293, 43.32464674250106], [5.382586732504771, 43.32461060694457], [5.382518775513997, 43.32457457123913]], [[5.382923335718331, 43.322731769476086], [5.382897851006905, 43.322919896810276], [5.382888497196881, 43.32294003096805], [5.382874876739505, 43.32295270905906], [5.382848170201362, 43.32296289875122], [5.38281463449144, 43.32296664095126], [5.382564248654041, 43.32296394510258]], [[5.382564248654041, 43.32296394510258], [5.382539730836302, 43.32294093258936], [5.382531682402143, 43.32290990948474], [5.382554777710994, 43.3225466968105], [5.382558422249788, 43.32251630950802], [5.382585712807989, 43.32249189786439], [5.382632333874051, 43.32249063515862], [5.3828116919423135, 43.32249905270993], [5.38291960000517, 43.32250465522016], [5.382944353485864, 43.32250682538921], [5.382943047551355, 43.322506861948966], [5.382941803878165, 43.32253339855176], [5.382938061023506, 43.322587470774934], [5.382924716448371, 43.32273362236297]], [[5.38320884740161, 43.31641708030579], [5.382709450154891, 43.31656595149419], [5.382388868094258, 43.31666171041731], [5.381923061703979, 43.31696209676614], [5.379795122011984, 43.31844151691822]], [[5.383203424179019, 43.316412485207685], [5.383294343570878, 43.31639015233437], [5.383417538459312, 43.316365049049885], [5.383488658386898, 43.316412354404285], [5.384476246033858, 43.31747910595252], [5.384488276318144, 43.31753748271671], [5.384439408818957, 43.31757098615474], [5.38207635115853, 43.31883622658676], [5.3820456534681504, 43.318870183130066], [5.382044733098378, 43.31890334048147], [5.382670325445488, 43.3197858221531], [5.382986193718057, 43.320210869283464], [5.383064161631871, 43.32036781797376], [5.383092311549203, 43.32046266666686], [5.3830862959955255, 43.32067679453592], [5.383029575500003, 43.32132302884805], [5.382942898394463, 43.32250402855948]], [[5.382835309033486, 43.33256097565089], [5.38284029812099, 43.332557061340204], [5.383791321336997, 43.33192546456332], [5.385073423619073, 43.331046348407654], [5.385123059745119, 43.33100240101593], [5.385141483284659, 43.330982021131575], [5.385150214640595, 43.33094959025606], [5.385142438415919, 43.330924252620235], [5.385130891960384, 43.33090089462813], [5.385108832879589, 43.33087497610999], [5.385069543449319, 43.330841956368], [5.385009876752761, 43.33081612054914], [5.384926846093969, 43.330789958574], [5.3847730649824115, 43.33074962181823], [5.384613400200307, 43.33072080925696], [5.384470029744265, 43.330630005050956], [5.38434019594394, 43.33055020704923], [5.384235244233483, 43.330475421691304], [5.384162624130639, 43.330373236306485], [5.384132313905641, 43.33023584021737], [5.384163832819111, 43.33009014226252], [5.384205239399675, 43.329883587689984], [5.384228211814266, 43.32974853378884], [5.384242315983122, 43.3296686238876], [5.384292447812173, 43.32958301879751], [5.384449728209328, 43.32948788481631], [5.3846288657788834, 43.329389317541526], [5.384855076162276, 43.329272439674924], [5.385055274172494, 43.329179928545855], [5.385245694036055, 43.32909904173998], [5.385359556971102, 43.32904294099981], [5.385392136912996, 43.32902029002289], [5.385403019805645, 43.328979286053396], [5.3853996209827795, 43.32893771923338], [5.385372373941599, 43.3288863904952], [5.384795730189533, 43.32787196519028], [5.384253144572742, 43.32694087000801], [5.384133875597718, 43.32673676163964], [5.383960120599222, 43.32650668052561], [5.383622616102721, 43.326065162645094], [5.382883829905671, 43.32504847765889], [5.382837355317447, 43.32500145317752], [5.382795396167738, 43.32496660706319], [5.382755253692345, 43.32494213224688], [5.38271654209688, 43.32492046376658], [5.38267156026677, 43.3248771807733], [5.382640199792614, 43.32482122869777], [5.3826124340299, 43.32475949168831], [5.382590415604549, 43.32470896156474], [5.382560448380231, 43.32465486209843], [5.3825161882026205, 43.32457464382885]], [[5.385945251296255, 43.33169209151543], [5.385875218430462, 43.331640973244696], [5.385136352374221, 43.33111091737601], [5.385114667001088, 43.33109256407607], [5.385103407114886, 43.33107488211332], [5.385103642452805, 43.331054048839746], [5.38510886624746, 43.3310292921581], [5.385125572459585, 43.3310004389211]], [[5.382835309033486, 43.33256097565089], [5.383633694865278, 43.333216300158625], [5.383790394960702, 43.33331431629786], [5.383853433027989, 43.333278524268266], [5.384276421709283, 43.33297550616398], [5.384715267774976, 43.332653124285656], [5.385264892538111, 43.33226432257804], [5.385737640765132, 43.33192019417946], [5.385963333070146, 43.33176734164274], [5.385973011348103, 43.331753827977934], [5.385977476585965, 43.33173950593062], [5.385974079073324, 43.33172350396859], [5.385964187520747, 43.3317076752017], [5.38594520152261, 43.33169114705334]]]}";RTM;RTM-080;;RTM;;01/09/2011 00:00:00;MPM;F;89;RTM;0;URB
